UserID,CourseID,EnrollmentCode,ActionDate,LastUpdated,CreditHours,ProgramCode
4635,PHY413,E,2025-08-27,2025-08-27T00:00:00Z,3,CHEM-MS
4635,ECON474,W,2025-09-14,2025-09-14T00:00:00Z,3,GEN-ED
4635,MATH181,E,2025-09-15,2025-09-15T00:00:00Z,4,CS-MS
4635,ANTH546,E,2025-09-06,2025-09-06T00:00:00Z,3,UNDECLARED
4636,MUS353,E,2025-09-18,2025-09-18T00:00:00Z,3,ENG-BA
4636,BIO133,W,2025-09-14,2025-09-14T00:00:00Z,3,BIO-MS
4637,MATH192,E,2025-09-09,2025-09-09T00:00:00Z,3,ECON-BS
4637,MATH420,D,2025-09-04,2025-09-04T00:00:00Z,1,PSYC-MS
4638,CHEM598,E,2025-09-04,2025-09-04T00:00:00Z,3,PHY-MS
4638,BIO580,E,2025-09-07,2025-09-07T00:00:00Z,3,CHEM-BS
4638,GEOL370,E,2025-09-05,2025-09-05T00:00:00Z,2,CS-MS
4639,GERM434,E,2025-08-28,2025-08-28T00:00:00Z,3,CS-BS
4639,PHY353,E,2025-08-25,2025-08-25T00:00:00Z,3,CHEM-BS
4640,ECON357,W,2025-08-29,2025-08-29T00:00:00Z,2,HIST-BA
4640,PHY269,E,2025-08-29,2025-08-29T00:00:00Z,4,CHEM-MS
4640,SOC508,E,2025-09-04,2025-09-04T00:00:00Z,3,ECON-BS
4640,MUS153,E,2025-08-28,2025-08-28T00:00:00Z,2,PSYC-MS
4641,PHIL260,E,2025-09-08,2025-09-08T00:00:00Z,2,HIST-BA
4641,MUS293,E,2025-09-02,2025-09-02T00:00:00Z,3,BIO-BS
4641,SOC126,E,2025-09-21,2025-09-21T00:00:00Z,4,ECON-BS
4641,CHEM411,E,2025-09-16,2025-09-16T00:00:00Z,5,BIO-BS
4641,PHY304,E,2025-09-03,2025-09-03T00:00:00Z,1,CHEM-BS
4642,POLS435,W,2025-09-04,2025-09-04T00:00:00Z,2,PSYC-BS
4642,STAT164,W,2025-09-02,2025-09-02T00:00:00Z,5,CHEM-BS
4642,CS143,E,2025-08-30,2025-08-30T00:00:00Z,4,CS-MS
4642,ENG543,E,2025-09-13,2025-09-13T00:00:00Z,4,ECON-MS
4643,MUS153,W,2025-09-20,2025-09-20T00:00:00Z,2,ENG-MA
4643,ART432,E,2025-08-30,2025-08-30T00:00:00Z,3,BIO-BS
4643,CHEM362,E,2025-09-15,2025-09-15T00:00:00Z,4,ENG-BA
4644,STAT526,E,2025-09-04,2025-09-04T00:00:00Z,3,ENG-MA
4644,SOC203,E,2025-09-14,2025-09-14T00:00:00Z,2,HIST-MA
4644,CHEM587,E,2025-09-01,2025-09-01T00:00:00Z,2,BIO-BS
4644,STAT460,E,2025-08-26,2025-08-26T00:00:00Z,3,BIO-MS
4645,MATH260,E,2025-08-29,2025-08-29T00:00:00Z,3,MATH-MS
4645,FREN481,E,2025-08-27,2025-08-27T00:00:00Z,4,PSYC-MS
4646,HIST192,E,2025-09-12,2025-09-12T00:00:00Z,2,UNDECLARED
4646,MATH572,W,2025-09-19,2025-09-19T00:00:00Z,5,ECON-BS
4646,HIST429,E,2025-09-07,2025-09-07T00:00:00Z,3,UNDECLARED
4646,POLS139,E,2025-09-03,2025-09-03T00:00:00Z,3,UNDECLARED
4647,SOC540,E,2025-09-03,2025-09-03T00:00:00Z,3,PSYC-BS
4647,STAT222,E,2025-08-31,2025-08-31T00:00:00Z,3,BIO-BS
4647,GERM119,E,2025-08-31,2025-08-31T00:00:00Z,3,ECON-MS
4648,MUS463,W,2025-09-06,2025-09-06T00:00:00Z,2,PHY-BS
4648,PSYC447,E,2025-08-26,2025-08-26T00:00:00Z,3,UNDECLARED
4648,ANTH414,E,2025-09-23,2025-09-23T00:00:00Z,3,UNDECLARED
4648,BIO341,E,2025-09-10,2025-09-10T00:00:00Z,3,BIO-BS
4649,GEOL508,E,2025-09-19,2025-09-19T00:00:00Z,2,ECON-MS
4649,GEOL338,W,2025-09-21,2025-09-21T00:00:00Z,1,PSYC-BS
4650,ANTH550,E,2025-09-10,2025-09-10T00:00:00Z,4,MATH-MS
4650,SPAN266,E,2025-09-05,2025-09-05T00:00:00Z,4,ECON-MS
4650,CS591,E,2025-08-27,2025-08-27T00:00:00Z,4,ECON-MS
4650,PHIL470,E,2025-09-15,2025-09-15T00:00:00Z,3,GEN-ED
4651,STAT150,E,2025-08-29,2025-08-29T00:00:00Z,3,PSYC-MS
4651,PHIL147,E,2025-09-05,2025-09-05T00:00:00Z,2,CHEM-BS
4651,ART432,E,2025-09-02,2025-09-02T00:00:00Z,3,HIST-BA
4651,BIO131,E,2025-08-30,2025-08-30T00:00:00Z,3,HIST-BA
4651,STAT341,E,2025-09-16,2025-09-16T00:00:00Z,4,PHY-BS
4652,ART170,E,2025-09-14,2025-09-14T00:00:00Z,3,ENG-BA
4652,PHY411,E,2025-09-18,2025-09-18T00:00:00Z,3,CS-BS
4652,SOC162,E,2025-08-26,2025-08-26T00:00:00Z,2,PHY-BS
4653,ENG345,E,2025-08-26,2025-08-26T00:00:00Z,3,MATH-BS
4653,POLS409,W,2025-09-20,2025-09-20T00:00:00Z,4,CS-MS
4654,MATH544,E,2025-09-07,2025-09-07T00:00:00Z,3,ECON-MS
4654,SPAN574,W,2025-09-09,2025-09-09T00:00:00Z,1,CHEM-MS
4655,SOC147,E,2025-08-30,2025-08-30T00:00:00Z,3,GEN-ED
4655,ECON474,E,2025-08-26,2025-08-26T00:00:00Z,3,BIO-MS
4655,SOC394,D,2025-09-09,2025-09-09T00:00:00Z,3,GEN-ED
4656,CHEM207,W,2025-09-20,2025-09-20T00:00:00Z,3,CHEM-MS
4656,ECON111,W,2025-09-16,2025-09-16T00:00:00Z,1,UNDECLARED
4656,ECON451,E,2025-09-04,2025-09-04T00:00:00Z,3,MATH-MS
4657,HIST187,E,2025-09-04,2025-09-04T00:00:00Z,3,BIO-BS
4657,GEOL593,E,2025-09-08,2025-09-08T00:00:00Z,3,PSYC-BS
4657,CHEM156,E,2025-08-27,2025-08-27T00:00:00Z,3,ENG-MA
4657,PHY149,E,2025-09-09,2025-09-09T00:00:00Z,2,BIO-MS
4658,PSYC515,E,2025-08-29,2025-08-29T00:00:00Z,3,CHEM-BS
4658,ANTH515,E,2025-09-03,2025-09-03T00:00:00Z,2,PHY-MS
4658,POLS410,E,2025-09-10,2025-09-10T00:00:00Z,5,ENG-BA
4658,SPAN299,D,2025-09-20,2025-09-20T00:00:00Z,2,MATH-BS
4658,HIST389,E,2025-08-27,2025-08-27T00:00:00Z,3,PHY-BS
4659,BIO541,E,2025-08-25,2025-08-25T00:00:00Z,2,BIO-BS
4659,GERM424,E,2025-09-14,2025-09-14T00:00:00Z,1,ENG-BA
4659,ECON592,D,2025-08-26,2025-08-26T00:00:00Z,3,CHEM-MS
4659,STAT404,E,2025-09-18,2025-09-18T00:00:00Z,3,HIST-MA
4660,BIO189,E,2025-09-19,2025-09-19T00:00:00Z,3,CHEM-BS
4660,FREN148,E,2025-09-05,2025-09-05T00:00:00Z,1,PSYC-BS
4661,GEOL419,E,2025-08-26,2025-08-26T00:00:00Z,5,HIST-MA
4661,ANTH254,E,2025-08-28,2025-08-28T00:00:00Z,4,ECON-BS
4662,ENG444,E,2025-08-28,2025-08-28T00:00:00Z,2,CS-BS
4662,PHY314,E,2025-08-28,2025-08-28T00:00:00Z,3,PHY-MS
4662,CHEM481,E,2025-09-22,2025-09-22T00:00:00Z,4,GEN-ED
4663,POLS137,E,2025-08-26,2025-08-26T00:00:00Z,3,CHEM-BS
4663,ANTH457,E,2025-09-12,2025-09-12T00:00:00Z,4,PSYC-MS
4663,CHEM119,W,2025-09-21,2025-09-21T00:00:00Z,3,MATH-MS
4663,CHEM202,E,2025-09-05,2025-09-05T00:00:00Z,3,CS-BS
4664,FREN547,E,2025-09-22,2025-09-22T00:00:00Z,3,HIST-BA
4664,CS334,E,2025-09-06,2025-09-06T00:00:00Z,5,ENG-BA
4665,ART265,E,2025-09-17,2025-09-17T00:00:00Z,2,PSYC-BS
4665,MATH554,W,2025-09-15,2025-09-15T00:00:00Z,3,PHY-MS
4665,SPAN364,E,2025-09-10,2025-09-10T00:00:00Z,2,HIST-MA
4665,BIO191,W,2025-09-07,2025-09-07T00:00:00Z,4,ENG-BA
4666,SOC574,E,2025-08-28,2025-08-28T00:00:00Z,3,BIO-BS
4666,ENG243,E,2025-08-25,2025-08-25T00:00:00Z,3,HIST-BA
4666,CHEM264,E,2025-09-07,2025-09-07T00:00:00Z,2,MATH-BS
4666,MATH108,E,2025-09-19,2025-09-19T00:00:00Z,3,CHEM-BS
4666,ECON159,E,2025-08-28,2025-08-28T00:00:00Z,2,GEN-ED
4667,MATH221,D,2025-08-31,2025-08-31T00:00:00Z,4,PSYC-MS
4667,PSYC345,E,2025-09-06,2025-09-06T00:00:00Z,2,PSYC-MS
4667,MUS192,W,2025-09-05,2025-09-05T00:00:00Z,3,MATH-BS
4667,HIST429,E,2025-09-23,2025-09-23T00:00:00Z,3,ECON-MS
4668,FREN391,E,2025-08-30,2025-08-30T00:00:00Z,4,HIST-MA
4668,MUS191,E,2025-09-17,2025-09-17T00:00:00Z,2,CHEM-MS
4668,SPAN476,E,2025-09-17,2025-09-17T00:00:00Z,3,MATH-MS
4668,GERM348,E,2025-09-16,2025-09-16T00:00:00Z,3,ENG-BA
4668,HIST186,E,2025-09-20,2025-09-20T00:00:00Z,3,ECON-BS
4669,PHY364,E,2025-09-09,2025-09-09T00:00:00Z,1,ENG-MA
4669,SOC353,E,2025-08-31,2025-08-31T00:00:00Z,5,MATH-MS
4669,FREN312,E,2025-09-08,2025-09-08T00:00:00Z,4,ECON-BS
4670,ECON539,E,2025-09-07,2025-09-07T00:00:00Z,3,MATH-BS
4670,ANTH330,E,2025-09-17,2025-09-17T00:00:00Z,3,ENG-BA
4670,ECON504,W,2025-09-15,2025-09-15T00:00:00Z,2,MATH-BS
4670,ENG334,E,2025-09-19,2025-09-19T00:00:00Z,2,ECON-MS
4671,PHIL454,E,2025-09-20,2025-09-20T00:00:00Z,3,BIO-BS
4671,POLS236,E,2025-09-03,2025-09-03T00:00:00Z,3,ECON-BS
4671,ENG135,E,2025-09-18,2025-09-18T00:00:00Z,3,PHY-BS
4671,CHEM446,E,2025-09-03,2025-09-03T00:00:00Z,4,CS-BS
4672,ECON568,E,2025-09-11,2025-09-11T00:00:00Z,4,PHY-MS
4672,CHEM180,E,2025-09-06,2025-09-06T00:00:00Z,3,PHY-MS
4672,PHY500,W,2025-08-28,2025-08-28T00:00:00Z,1,ENG-BA
4672,CS155,E,2025-08-26,2025-08-26T00:00:00Z,1,HIST-MA
4673,STAT276,E,2025-09-01,2025-09-01T00:00:00Z,5,PHY-MS
4673,CHEM564,E,2025-09-21,2025-09-21T00:00:00Z,4,PHY-MS
4673,PHY146,E,2025-08-27,2025-08-27T00:00:00Z,4,ECON-BS
4673,CS398,E,2025-09-04,2025-09-04T00:00:00Z,3,MATH-BS
4673,ANTH335,E,2025-09-08,2025-09-08T00:00:00Z,1,PHY-MS
4674,PSYC376,E,2025-09-20,2025-09-20T00:00:00Z,3,UNDECLARED
4674,BIO252,E,2025-09-20,2025-09-20T00:00:00Z,1,ECON-BS
4674,CHEM531,E,2025-09-09,2025-09-09T00:00:00Z,2,PSYC-MS
4674,STAT407,E,2025-08-31,2025-08-31T00:00:00Z,3,MATH-BS
4674,POLS583,D,2025-09-02,2025-09-02T00:00:00Z,4,ENG-BA
4675,STAT598,E,2025-09-19,2025-09-19T00:00:00Z,4,UNDECLARED
4675,PSYC536,E,2025-08-31,2025-08-31T00:00:00Z,2,ECON-MS
4675,SOC516,W,2025-09-12,2025-09-12T00:00:00Z,4,ENG-MA
4675,SPAN359,E,2025-09-04,2025-09-04T00:00:00Z,5,CS-MS
4676,PHY413,E,2025-09-08,2025-09-08T00:00:00Z,3,HIST-MA
4676,PSYC173,E,2025-09-08,2025-09-08T00:00:00Z,3,PSYC-BS
4676,ANTH373,E,2025-09-21,2025-09-21T00:00:00Z,4,PSYC-BS
4677,CHEM482,E,2025-09-07,2025-09-07T00:00:00Z,4,ENG-MA
4677,PSYC162,W,2025-09-19,2025-09-19T00:00:00Z,2,MATH-MS
4678,STAT185,E,2025-08-27,2025-08-27T00:00:00Z,3,UNDECLARED
4678,CS153,E,2025-09-05,2025-09-05T00:00:00Z,3,ENG-MA
4678,CS434,E,2025-09-12,2025-09-12T00:00:00Z,3,MATH-BS
4678,CS269,E,2025-09-19,2025-09-19T00:00:00Z,3,CS-BS
4679,ENG514,E,2025-09-08,2025-09-08T00:00:00Z,1,CHEM-BS
4679,PHIL441,E,2025-09-17,2025-09-17T00:00:00Z,2,BIO-MS
4680,SOC162,E,2025-09-07,2025-09-07T00:00:00Z,2,HIST-MA
4680,ART204,E,2025-08-26,2025-08-26T00:00:00Z,2,BIO-MS
4680,CS575,D,2025-09-19,2025-09-19T00:00:00Z,3,BIO-MS
4680,ECON534,E,2025-09-23,2025-09-23T00:00:00Z,3,MATH-MS
4681,SPAN251,E,2025-09-12,2025-09-12T00:00:00Z,3,ENG-BA
4681,SOC168,E,2025-09-08,2025-09-08T00:00:00Z,3,CS-MS
4681,GERM119,E,2025-09-15,2025-09-15T00:00:00Z,3,PSYC-MS
4681,PHIL520,E,2025-09-09,2025-09-09T00:00:00Z,3,UNDECLARED
4682,ANTH375,W,2025-09-23,2025-09-23T00:00:00Z,4,ECON-MS
4682,ENG209,E,2025-08-25,2025-08-25T00:00:00Z,4,PHY-MS
4682,STAT591,E,2025-08-27,2025-08-27T00:00:00Z,3,GEN-ED
4682,SPAN355,E,2025-09-14,2025-09-14T00:00:00Z,3,CHEM-MS
4682,PHIL575,E,2025-09-12,2025-09-12T00:00:00Z,3,ECON-BS
4683,BIO561,E,2025-09-21,2025-09-21T00:00:00Z,4,HIST-BA
4683,GERM219,E,2025-09-03,2025-09-03T00:00:00Z,1,ECON-MS
4683,GEOL279,E,2025-09-15,2025-09-15T00:00:00Z,5,BIO-BS
4683,ECON168,D,2025-09-07,2025-09-07T00:00:00Z,3,CHEM-BS
4684,POLS337,E,2025-08-28,2025-08-28T00:00:00Z,3,ECON-BS
4684,PSYC539,E,2025-09-06,2025-09-06T00:00:00Z,4,CS-BS
4684,SPAN449,E,2025-09-15,2025-09-15T00:00:00Z,3,PSYC-BS
4684,MATH580,E,2025-09-17,2025-09-17T00:00:00Z,3,CS-BS
4684,GEOL250,E,2025-09-13,2025-09-13T00:00:00Z,4,PHY-BS
4685,GERM468,E,2025-09-05,2025-09-05T00:00:00Z,4,CHEM-BS
4685,BIO314,E,2025-08-31,2025-08-31T00:00:00Z,3,CS-BS
4685,CHEM136,E,2025-09-23,2025-09-23T00:00:00Z,3,BIO-MS
4685,PHIL453,W,2025-09-01,2025-09-01T00:00:00Z,2,PHY-MS
4686,CHEM411,E,2025-09-05,2025-09-05T00:00:00Z,5,CS-BS
4686,CHEM427,W,2025-09-10,2025-09-10T00:00:00Z,3,PHY-MS
4686,HIST213,E,2025-08-26,2025-08-26T00:00:00Z,3,CS-BS
4686,PSYC401,E,2025-09-23,2025-09-23T00:00:00Z,3,ECON-BS
4686,PHY352,E,2025-08-29,2025-08-29T00:00:00Z,5,CS-MS
4687,HIST121,E,2025-08-29,2025-08-29T00:00:00Z,5,GEN-ED
4687,PHIL578,E,2025-09-18,2025-09-18T00:00:00Z,3,HIST-MA
4687,POLS180,E,2025-08-28,2025-08-28T00:00:00Z,3,MATH-MS
4688,SOC574,E,2025-08-31,2025-08-31T00:00:00Z,3,PSYC-BS
4688,ENG581,E,2025-09-17,2025-09-17T00:00:00Z,5,ENG-BA
4688,ENG544,E,2025-09-18,2025-09-18T00:00:00Z,3,MATH-MS
4688,SOC218,E,2025-09-04,2025-09-04T00:00:00Z,4,HIST-MA
4688,ENG554,W,2025-09-08,2025-09-08T00:00:00Z,3,MATH-MS
4689,SPAN340,E,2025-09-02,2025-09-02T00:00:00Z,3,CHEM-BS
4689,CHEM244,E,2025-09-09,2025-09-09T00:00:00Z,4,CHEM-MS
4689,ANTH105,W,2025-09-19,2025-09-19T00:00:00Z,2,CS-BS
4689,PSYC340,E,2025-09-09,2025-09-09T00:00:00Z,3,HIST-MA
4690,ENG397,D,2025-09-18,2025-09-18T00:00:00Z,3,PSYC-BS
4690,MUS343,E,2025-08-30,2025-08-30T00:00:00Z,2,ENG-BA
4690,PHY212,E,2025-09-19,2025-09-19T00:00:00Z,4,ECON-MS
4690,PHIL337,E,2025-09-17,2025-09-17T00:00:00Z,2,CHEM-MS
4690,MATH258,E,2025-09-08,2025-09-08T00:00:00Z,2,PSYC-MS
4691,ART558,E,2025-09-21,2025-09-21T00:00:00Z,2,MATH-MS
4691,ART560,E,2025-09-18,2025-09-18T00:00:00Z,3,UNDECLARED
4691,MUS307,E,2025-09-03,2025-09-03T00:00:00Z,3,HIST-MA
4692,CS209,E,2025-09-11,2025-09-11T00:00:00Z,4,PHY-MS
4692,GEOL433,E,2025-08-26,2025-08-26T00:00:00Z,4,GEN-ED
4693,POLS180,E,2025-09-08,2025-09-08T00:00:00Z,3,CS-BS
4693,BIO394,E,2025-09-22,2025-09-22T00:00:00Z,3,BIO-BS
4693,ENG543,E,2025-08-25,2025-08-25T00:00:00Z,4,MATH-BS
4694,GEOL593,E,2025-09-16,2025-09-16T00:00:00Z,3,MATH-BS
4694,GERM520,E,2025-09-02,2025-09-02T00:00:00Z,4,ENG-BA
4694,ANTH355,E,2025-09-20,2025-09-20T00:00:00Z,2,UNDECLARED
4694,SPAN577,E,2025-09-13,2025-09-13T00:00:00Z,3,UNDECLARED
4694,SPAN373,E,2025-09-02,2025-09-02T00:00:00Z,4,HIST-BA
4695,MUS348,E,2025-09-08,2025-09-08T00:00:00Z,3,ECON-BS
4695,PHIL176,E,2025-09-11,2025-09-11T00:00:00Z,4,HIST-MA
4695,PSYC275,W,2025-09-04,2025-09-04T00:00:00Z,2,PSYC-MS
4695,FREN210,E,2025-09-06,2025-09-06T00:00:00Z,3,PSYC-MS
4695,POLS514,E,2025-09-05,2025-09-05T00:00:00Z,3,PHY-BS
4696,HIST194,W,2025-09-11,2025-09-11T00:00:00Z,3,CS-MS
4696,SOC488,E,2025-09-04,2025-09-04T00:00:00Z,3,GEN-ED
4696,BIO191,E,2025-09-15,2025-09-15T00:00:00Z,4,CS-MS
4696,HIST379,E,2025-09-06,2025-09-06T00:00:00Z,2,ECON-MS
4697,PHIL143,W,2025-09-09,2025-09-09T00:00:00Z,3,GEN-ED
4697,MATH544,E,2025-08-26,2025-08-26T00:00:00Z,3,CHEM-BS
4697,HIST475,E,2025-08-27,2025-08-27T00:00:00Z,1,UNDECLARED
4697,PSYC372,E,2025-09-19,2025-09-19T00:00:00Z,3,ECON-MS
4698,ART247,E,2025-09-04,2025-09-04T00:00:00Z,3,ENG-BA
4698,GEOL297,E,2025-08-26,2025-08-26T00:00:00Z,5,CS-BS
4698,ECON451,E,2025-09-21,2025-09-21T00:00:00Z,3,CS-BS
4699,ART400,W,2025-08-27,2025-08-27T00:00:00Z,3,ENG-BA
4699,STAT539,W,2025-09-11,2025-09-11T00:00:00Z,4,HIST-MA
4700,STAT598,E,2025-09-21,2025-09-21T00:00:00Z,4,HIST-MA
4700,PSYC536,E,2025-09-21,2025-09-21T00:00:00Z,2,UNDECLARED
4700,ECON109,E,2025-09-14,2025-09-14T00:00:00Z,3,ECON-BS
4700,PHY285,E,2025-09-02,2025-09-02T00:00:00Z,3,CS-MS
4701,GERM132,E,2025-08-25,2025-08-25T00:00:00Z,3,PHY-MS
4701,PSYC137,E,2025-09-06,2025-09-06T00:00:00Z,3,CHEM-BS
4701,ECON503,E,2025-08-28,2025-08-28T00:00:00Z,5,PSYC-MS
4701,MUS440,W,2025-09-19,2025-09-19T00:00:00Z,3,PHY-BS
4701,CS434,E,2025-09-08,2025-09-08T00:00:00Z,3,UNDECLARED
4702,ART400,E,2025-09-08,2025-09-08T00:00:00Z,3,ECON-BS
4702,FREN166,E,2025-08-31,2025-08-31T00:00:00Z,3,ENG-BA
4703,POLS597,W,2025-09-04,2025-09-04T00:00:00Z,4,HIST-BA
4703,POLS407,E,2025-09-18,2025-09-18T00:00:00Z,3,BIO-BS
4703,PSYC225,D,2025-08-27,2025-08-27T00:00:00Z,3,HIST-MA
4704,POLS327,E,2025-09-18,2025-09-18T00:00:00Z,4,BIO-BS
4704,ART132,E,2025-09-13,2025-09-13T00:00:00Z,3,BIO-BS
4704,FREN117,E,2025-08-26,2025-08-26T00:00:00Z,3,ECON-MS
4704,HIST144,E,2025-09-23,2025-09-23T00:00:00Z,4,BIO-BS
4704,ANTH227,E,2025-09-17,2025-09-17T00:00:00Z,3,CS-MS
4705,ENG209,E,2025-09-21,2025-09-21T00:00:00Z,4,BIO-BS
4705,CHEM180,E,2025-09-08,2025-09-08T00:00:00Z,3,CS-BS
4705,ANTH470,E,2025-08-26,2025-08-26T00:00:00Z,3,PSYC-BS
4705,FREN550,E,2025-09-16,2025-09-16T00:00:00Z,4,MATH-MS
4706,POLS161,D,2025-09-22,2025-09-22T00:00:00Z,5,BIO-MS
4706,SOC113,E,2025-09-11,2025-09-11T00:00:00Z,3,PHY-MS
4707,GERM504,E,2025-09-23,2025-09-23T00:00:00Z,3,CHEM-MS
4707,POLS463,E,2025-09-16,2025-09-16T00:00:00Z,3,PSYC-MS
4708,ANTH134,W,2025-09-15,2025-09-15T00:00:00Z,3,PSYC-BS
4708,GEOL249,E,2025-09-11,2025-09-11T00:00:00Z,3,CS-BS
4708,PHIL326,E,2025-08-31,2025-08-31T00:00:00Z,3,HIST-MA
4709,CHEM204,E,2025-09-07,2025-09-07T00:00:00Z,3,PSYC-BS
4709,MUS307,E,2025-09-16,2025-09-16T00:00:00Z,3,CHEM-BS
4709,STAT441,W,2025-09-18,2025-09-18T00:00:00Z,4,CS-BS
4709,SOC217,E,2025-09-01,2025-09-01T00:00:00Z,4,CHEM-MS
4710,MATH293,D,2025-09-10,2025-09-10T00:00:00Z,3,HIST-MA
4710,GEOL457,E,2025-09-21,2025-09-21T00:00:00Z,2,ENG-MA
4711,CHEM480,E,2025-09-22,2025-09-22T00:00:00Z,3,GEN-ED
4711,STAT144,E,2025-09-22,2025-09-22T00:00:00Z,4,BIO-BS
4711,GEOL424,E,2025-09-22,2025-09-22T00:00:00Z,3,PSYC-MS
4712,GEOL270,W,2025-09-17,2025-09-17T00:00:00Z,3,MATH-BS
4712,HIST274,E,2025-08-29,2025-08-29T00:00:00Z,3,PHY-MS
4712,PHIL578,W,2025-09-20,2025-09-20T00:00:00Z,3,PSYC-BS
4712,MATH554,E,2025-09-01,2025-09-01T00:00:00Z,3,PSYC-MS
4713,FREN296,E,2025-09-10,2025-09-10T00:00:00Z,2,HIST-MA
4713,ECON534,D,2025-09-15,2025-09-15T00:00:00Z,3,CHEM-BS
4713,GERM348,E,2025-08-28,2025-08-28T00:00:00Z,3,HIST-BA
4714,ECON560,W,2025-08-27,2025-08-27T00:00:00Z,4,CHEM-BS
4714,CHEM481,W,2025-09-10,2025-09-10T00:00:00Z,4,MATH-BS
4714,ART553,E,2025-09-20,2025-09-20T00:00:00Z,1,PSYC-BS
4714,ENG334,E,2025-08-29,2025-08-29T00:00:00Z,2,BIO-BS
4715,CHEM482,E,2025-09-14,2025-09-14T00:00:00Z,4,PSYC-BS
4715,CHEM428,E,2025-09-20,2025-09-20T00:00:00Z,4,ECON-BS
4715,ENG209,E,2025-09-05,2025-09-05T00:00:00Z,4,BIO-BS
4716,ANTH486,E,2025-09-14,2025-09-14T00:00:00Z,3,ECON-MS
4716,MUS373,E,2025-08-31,2025-08-31T00:00:00Z,4,BIO-MS
4716,SPAN548,E,2025-08-26,2025-08-26T00:00:00Z,3,GEN-ED
4716,BIO196,W,2025-09-13,2025-09-13T00:00:00Z,3,ECON-MS
4716,ART434,D,2025-09-08,2025-09-08T00:00:00Z,3,MATH-BS
4717,HIST524,E,2025-09-12,2025-09-12T00:00:00Z,2,MATH-MS
4717,ECON551,E,2025-09-17,2025-09-17T00:00:00Z,2,PHY-MS
4717,POLS102,E,2025-08-26,2025-08-26T00:00:00Z,3,PSYC-BS
4717,CHEM565,E,2025-09-15,2025-09-15T00:00:00Z,2,PHY-BS
4718,CS579,W,2025-09-10,2025-09-10T00:00:00Z,4,ECON-MS
4718,POLS139,E,2025-09-13,2025-09-13T00:00:00Z,3,GEN-ED
4718,FREN148,E,2025-09-11,2025-09-11T00:00:00Z,1,ECON-BS
4718,CS530,E,2025-09-16,2025-09-16T00:00:00Z,4,HIST-MA
4719,MUS292,E,2025-09-09,2025-09-09T00:00:00Z,3,MATH-BS
4719,GERM272,E,2025-08-26,2025-08-26T00:00:00Z,3,ECON-BS
4719,MUS345,E,2025-09-12,2025-09-12T00:00:00Z,4,ECON-MS
4720,CHEM202,E,2025-09-19,2025-09-19T00:00:00Z,3,MATH-BS
4720,PHY377,E,2025-09-08,2025-09-08T00:00:00Z,3,BIO-BS
4721,ENG271,W,2025-08-28,2025-08-28T00:00:00Z,4,CS-MS
4721,ENG589,E,2025-09-18,2025-09-18T00:00:00Z,4,BIO-MS
4721,SOC367,E,2025-08-30,2025-08-30T00:00:00Z,3,HIST-BA
4722,HIST494,E,2025-09-14,2025-09-14T00:00:00Z,3,HIST-BA
4722,ENG302,E,2025-08-28,2025-08-28T00:00:00Z,3,MATH-MS
4722,ENG486,E,2025-09-08,2025-09-08T00:00:00Z,3,CHEM-MS
4723,PSYC156,E,2025-08-29,2025-08-29T00:00:00Z,2,ECON-BS
4723,ANTH380,E,2025-09-04,2025-09-04T00:00:00Z,3,CS-BS
4723,ANTH193,E,2025-09-11,2025-09-11T00:00:00Z,4,MATH-MS
4723,SPAN204,E,2025-09-02,2025-09-02T00:00:00Z,4,CHEM-BS
4723,MUS199,E,2025-09-03,2025-09-03T00:00:00Z,2,MATH-MS
4724,SPAN548,E,2025-09-05,2025-09-05T00:00:00Z,3,CS-MS
4724,PHY156,D,2025-09-15,2025-09-15T00:00:00Z,3,HIST-BA
4724,FREN401,E,2025-08-27,2025-08-27T00:00:00Z,3,BIO-BS
4724,SPAN552,E,2025-08-25,2025-08-25T00:00:00Z,1,CHEM-MS
4724,CHEM411,E,2025-08-25,2025-08-25T00:00:00Z,5,GEN-ED
4725,ENG544,E,2025-09-13,2025-09-13T00:00:00Z,3,ENG-MA
4725,PHY462,W,2025-09-14,2025-09-14T00:00:00Z,3,BIO-BS
4725,GERM520,E,2025-09-21,2025-09-21T00:00:00Z,4,CS-MS
4725,PSYC345,E,2025-09-08,2025-09-08T00:00:00Z,2,ECON-MS
4726,PHIL416,E,2025-09-07,2025-09-07T00:00:00Z,3,ECON-MS
4726,GERM124,E,2025-08-29,2025-08-29T00:00:00Z,3,CS-MS
4726,GEOL521,E,2025-09-11,2025-09-11T00:00:00Z,5,CS-BS
4726,MUS252,E,2025-09-04,2025-09-04T00:00:00Z,3,ENG-BA
4727,MATH421,E,2025-09-01,2025-09-01T00:00:00Z,4,PHY-MS
4727,PSYC536,E,2025-08-25,2025-08-25T00:00:00Z,2,CS-BS
4727,CS409,E,2025-09-15,2025-09-15T00:00:00Z,3,CS-MS
4728,PHY463,E,2025-09-15,2025-09-15T00:00:00Z,2,ECON-MS
4728,ANTH454,E,2025-09-08,2025-09-08T00:00:00Z,2,MATH-MS
4728,ANTH326,E,2025-08-25,2025-08-25T00:00:00Z,2,BIO-BS
4728,HIST196,E,2025-08-28,2025-08-28T00:00:00Z,4,PHY-MS
4729,BIO131,W,2025-09-13,2025-09-13T00:00:00Z,3,PHY-BS
4729,STAT591,E,2025-09-14,2025-09-14T00:00:00Z,3,MATH-BS
